time_seconds,data
22.037735849056602,1.1563611385461393e-13
22.18867924528302,1.450822787453269e-13
22.339622641509433,1.7422544783576405e-13
22.49056603773585,2.6187896553942376e-13
22.641509433962263,4.1439838405809073e-13
22.79245283018868,5.717735695693494e-13
22.943396226415093,6.549654382984371e-13
23.09433962264151,6.360173095068069e-13
23.245283018867923,5.681199140691566e-13
23.39622641509434,5.433514699186445e-13
23.547169811320753,6.086188158700589e-13
23.69811320754717,7.120894218936997e-13
23.849056603773583,7.334687706283116e-13
24.0,5.821097108701183e-13
24.150943396226413,2.833488322318887e-13
24.30188679245283,-2.6826202505759893e-14
24.452830188679243,-2.073805572873966e-13
24.60377358490566,-2.3788936860396566e-13
24.754716981132074,-2.541685096126209e-13
24.90566037735849,-4.4749332675759996e-13
25.056603773584904,-8.952728711959417e-13
25.20754716981132,-1.4626195656945516e-12
25.358490566037734,-1.8741479094311943e-12
25.50943396226415,-1.9219482086480498e-12
25.660377358490564,-1.6508240113622982e-12
25.81132075471698,-1.3546495515942154e-12
25.962264150943394,-1.352206028815254e-12
26.11320754716981,-1.694251311689825e-12
26.264150943396224,-2.038775496678005e-12
26.41509433962264,-1.832992598667226e-12
26.566037735849054,-7.134221517337974e-13
26.71698113207547,1.1537039764956269e-12
26.867924528301884,3.064454031117078e-12
27.0188679245283,4.1566059861019154e-12
27.169811320754715,3.947861553890462e-12
27.32075471698113,2.666013867484907e-12
27.471698113207545,1.1267999751070106e-12
27.62264150943396,2.2308992386755078e-13
27.773584905660375,3.635307406140574e-13
27.92452830188679,1.2381221694081591e-12
28.075471698113205,2.0605485105639318e-12
28.22641509433962,2.106774331605753e-12
28.377358490566035,1.174882049404851e-12
28.528301886792452,-3.330205203215856e-13
28.679245283018865,-1.7263589566892435e-12
28.830188679245282,-2.486602994943418e-12
28.9811320754717,-2.548757210847028e-12
29.132075471698112,-2.2420931158524523e-12
29.28301886792453,-1.984560735625216e-12
29.433962264150942,-1.9810395487027138e-12
29.58490566037736,-2.1316903840883756e-12
29.735849056603772,-2.1730403420048074e-12
29.88679245283019,-1.9060244310722894e-12
30.037735849056602,-1.332494701283125e-12
30.18867924528302,-6.240747034830664e-13
30.339622641509433,1.7418753167977514e-14
30.49056603773585,4.875457481307668e-13
30.641509433962263,8.146843950019222e-13
30.79245283018868,1.1076903226179162e-12
30.943396226415093,1.4725632818341331e-12
31.09433962264151,1.9486719663733265e-12
31.245283018867923,2.4822755720020225e-12
31.39622641509434,2.938208675437213e-12
31.547169811320753,3.153691339182601e-12
31.69811320754717,3.0297390414966918e-12
31.849056603773583,2.617439804785678e-12
32.0,2.1209491085756307e-12
32.15094339622642,1.765713651656303e-12
32.30188679245283,1.5851863828628475e-12
32.45283018867924,1.2908208551491561e-12
32.60377358490566,3.9193289636830334e-13
32.75471698113208,-1.4287959177760176e-12
32.90566037735849,-3.911705011099169e-12
33.056603773584904,-6.128996887182637e-12
33.20754716981132,-6.896659565642869e-12
33.35849056603774,-5.5210580564941885e-12
33.50943396226415,-2.3957931179161957e-12
33.660377358490564,1.0339663352863992e-12
33.81132075471698,3.037633217542768e-12
33.9622641509434,2.663250226479405e-12
34.11320754716981,3.850599059599784e-13
34.264150943396224,-2.159681536163197e-12
34.41509433962264,-3.226570844621054e-12
34.56603773584906,-2.1157984907849825e-12
34.71698113207547,3.839937690589116e-13
34.867924528301884,2.587726692502164e-12
35.0188679245283,3.1346540054440388e-12
35.16981132075472,1.9697654412921754e-12
35.32075471698113,3.778284909996712e-13
35.471698113207545,3.7189079101334666e-14
35.62264150943396,1.7632189956179544e-12
35.77358490566038,4.83354794442319e-12
35.92452830188679,7.374862220132288e-12
36.075471698113205,7.550079599947446e-12
36.22641509433962,4.744899359717028e-12
36.37735849056604,-2.24385472321481e-14
36.52830188679245,-4.705308836047997e-12
36.679245283018865,-7.427858412399728e-12
36.83018867924528,-7.524255351374194e-12
36.9811320754717,-5.8232744597087285e-12
37.13207547169811,-4.0750511847292385e-12
37.283018867924525,-3.8993346731354925e-12
37.43396226415094,-5.842084896755433e-12
37.58490566037736,-9.010741635803548e-12
37.73584905660377,-1.1447678072988523e-11
37.886792452830186,-1.1068449897324758e-11
38.0377358490566,-6.751944670618172e-12
38.18867924528302,9.203267430451671e-13
38.33962264150943,9.681133032042087e-12
38.490566037735846,1.6456426418319487e-11
38.64150943396226,1.8782224782884554e-11
38.79245283018868,1.6074371801385792e-11
38.943396226415096,1.0024338284273429e-11
39.094339622641506,3.792589427003504e-12
39.24528301886792,3.5029396448109573e-13
39.39622641509434,8.78068178064815e-13
39.54716981132076,4.170415036165354e-12
39.698113207547166,7.425377738533447e-12
39.84905660377358,7.948816442007127e-12
40.0,4.726751556112255e-12
40.15094339622642,-1.0846325040261732e-12
40.30188679245283,-6.988698414360801e-12
40.45283018867924,-1.0689412729709178e-11
40.60377358490566,-1.1329609390654872e-11
40.75471698113208,-9.699349952751509e-12
40.90566037735849,-7.428407315224421e-12
41.056603773584904,-5.8322231321733294e-12
41.20754716981132,-5.210678046062882e-12
41.35849056603774,-4.971356081153336e-12
41.50943396226415,-4.3280218746566755e-12
41.660377358490564,-2.971945477832242e-12
41.81132075471698,-1.242064623695752e-12
41.9622641509434,2.3250584236312473e-13
42.11320754716981,1.051295426936411e-12
42.264150943396224,1.2997583583842907e-12
42.41509433962264,1.3923609160875848e-12
42.56603773584906,1.6912949883558143e-12
42.71698113207547,2.2329049002336687e-12
42.867924528301884,2.7570646520218033e-12
43.0188679245283,2.9673367614312745e-12
43.16981132075472,2.780209987866701e-12
43.32075471698113,2.3682423394670033e-12
43.471698113207545,1.995195179813722e-12
43.62264150943396,1.806113317004984e-12
43.77358490566038,1.7452473158852125e-12
43.92452830188679,1.6455923365658863e-12
44.075471698113205,1.3902679994184074e-12
44.22641509433962,1.0051590118127423e-12
44.37735849056604,6.206239006419298e-13
44.52830188679245,3.5541884522663937e-13
44.679245283018865,2.292194433324703e-13
44.83018867924528,1.6853392266209823e-13
44.9811320754717,8.413539728719574e-14
45.13207547169811,-5.5395968145708595e-14
45.283018867924525,-2.1203037668573027e-13
45.43396226415094,-3.251973579389913e-13
45.58490566037736,-3.6702048755792326e-13
45.73584905660377,-3.5917585957797123e-13
45.886792452830186,-3.4599380372315215e-13
46.0377358490566,-3.556816904478692e-13
46.18867924528302,-3.8429013963925436e-13
46.33962264150943,-4.1002013796438586e-13
46.490566037735846,-4.179709175030318e-13
46.64150943396226,-4.113308025424343e-13
46.79245283018868,-4.0291654489723114e-13
46.94339622641509,-4.00213902198753e-13
47.094339622641506,-3.9988112239638995e-13
47.24528301886792,-3.9480098984695223e-13
47.39622641509434,-3.835105206115205e-13
47.54716981132075,-3.7120848436711944e-13
47.698113207547166,-3.6217795518212135e-13
47.84905660377358,-3.5301568588168175e-13
48.0,-3.3474692212488125e-13
48.15094339622641,-3.019448311257442e-13
48.30188679245283,-2.592495120321329e-13
48.45283018867924,-2.1814084836397653e-13
48.60377358490566,-1.867005822122059e-13
48.75471698113208,-1.6226525110782888e-13
48.90566037735849,-1.3420161484465038e-13
49.056603773584904,-9.429510663857304e-14
49.20754716981132,-4.49932338279561e-14
49.35849056603774,2.1400355905275274e-15
49.50943396226415,3.619223388696338e-14
49.660377358490564,5.586385531616372e-14
49.81132075471698,6.969120525966514e-14
49.9622641509434,8.781478251690927e-14
50.11320754716981,1.1304796311477274e-13
50.264150943396224,1.3905861575160377e-13
50.41509433962264,1.566269036235106e-13
50.56603773584906,1.6183862829451627e-13
50.71698113207547,1.5900501342748938e-13
50.867924528301884,1.5640082280115495e-13
51.0188679245283,1.5926272148682803e-13
51.16981132075472,1.6624655977607428e-13
51.32075471698113,1.7176894314125165e-13
51.471698113207545,1.7136508855290481e-13
51.62264150943396,1.6515268593696145e-13
51.77358490566038,1.5693282023064305e-13
51.92452830188679,1.5053135186683927e-13
52.075471698113205,1.4691331079023562e-13
52.22641509433962,1.4417006088544295e-13
52.37735849056604,1.3962902399995363e-13
52.52830188679245,1.3183879502631978e-13
52.679245283018865,1.2098824504523617e-13
52.83018867924528,1.0809121651359938e-13
52.9811320754717,9.413526497345394e-14
53.13207547169811,7.983479475498332e-14
53.283018867924525,6.566863857541093e-14
53.43396226415094,5.1694772938494217e-14
53.58490566037736,3.726178930223578e-14
53.73584905660377,2.1222382865617706e-14
53.886792452830186,2.8696811581134458e-15
54.0377358490566,-1.707329729365974e-14
54.18867924528302,-3.643741039396874e-14
54.33962264150943,-5.2875518457957507e-14
54.490566037735846,-6.553550125933758e-14
54.64150943396226,-7.574562683529387e-14
54.79245283018868,-8.603525461501853e-14
54.94339622641509,-9.816359975438999e-14
55.094339622641506,-1.1165103790031112e-13
55.24528301886792,-1.239376493686581e-13
55.39622641509434,-1.3208629134572571e-13
55.54716981132075,-1.3485654464521475e-13
55.698113207547166,-1.3373396391850314e-13
55.84905660377358,-1.3216549006321997e-13
56.0,-1.3336276844077496e-13
56.15094339622641,-1.3798509308610796e-13
56.30188679245283,-1.4328826317779979e-13
56.45283018867924,-1.446262493898419e-13
56.60377358490566,-1.3867629473953685e-13
56.75471698113207,-1.2626261898800108e-13
56.90566037735849,-1.1241599759915492e-13
57.056603773584904,-1.0299512513289873e-13
57.20754716981132,-9.995817524583381e-14
57.35849056603773,-9.903114186971194e-14
57.50943396226415,-9.224252527622972e-14
57.660377358490564,-7.401487792817685e-14
57.81132075471698,-4.61343455484538e-14
57.9622641509434,-1.7141088028735277e-14
58.11320754716981,4.055916003337762e-15
58.264150943396224,1.5482982653834626e-14
58.41509433962264,2.4116089184971868e-14
58.56603773584906,4.0433271772394894e-14
58.71698113207547,6.967731609585325e-14
58.867924528301884,1.0713220994419622e-13
59.0188679245283,1.415764530473055e-13
59.16981132075472,1.64124321686038e-13
59.32075471698113,1.7498579743927174e-13
59.471698113207545,1.8252901933161126e-13
59.62264150943396,1.958129633427654e-13
59.77358490566038,2.1731839262932898e-13
59.92452830188679,2.419208921389032e-13
60.075471698113205,2.6209106041828433e-13
60.22641509433962,2.7380458750227215e-13
60.37735849056604,2.7790215876428635e-13
60.52830188679245,2.769814719550342e-13
60.679245283018865,2.724866586559846e-13
60.83018867924528,2.655453779739232e-13
60.9811320754717,2.596252917984939e-13
61.13207547169811,2.597358395348259e-13
61.283018867924525,2.6638624751195507e-13
61.43396226415094,2.699267935682963e-13
61.58490566037736,2.5373756259094195e-13
61.73584905660377,2.0769789136859655e-13
61.886792452830186,1.4145780277600938e-13
62.0377358490566,8.255095047974212e-14
62.18867924528302,5.508492097074055e-14
62.33962264150943,5.393565026333891e-14
62.490566037735846,3.918512388471581e-14
62.64150943396226,-3.713666611029536e-14
62.79245283018868,-1.885592037488326e-13
62.94339622641509,-3.7255102900265913e-13
63.094339622641506,-5.158154361805649e-13
63.24528301886792,-5.741216558169628e-13
63.39622641509434,-5.786027577054952e-13
63.54716981132075,-6.222455766578378e-13
63.698113207547166,-7.859975859926039e-13
63.84905660377358,-1.0597566322932868e-12
64.0,-1.3294733406763092e-12
64.15094339622641,-1.4551079264908344e-12
64.30188679245283,-1.3861721327603952e-12
64.45283018867924,-1.2176094573491273e-12
64.60377358490565,-1.1249903314280212e-12
64.75471698113208,-1.2157665937242243e-12
64.90566037735849,-1.4151321339413176e-12
65.0566037735849,-1.4946850418727347e-12
65.20754716981132,-1.2433425085815932e-12
65.35849056603773,-6.533825011729026e-13
65.50943396226415,4.043028704898613e-14
65.66037735849056,5.279717339312349e-13
65.81132075471697,6.842652233192272e-13
65.9622641509434,7.089293777638546e-13
66.11320754716981,9.999230788843598e-13
66.26415094339622,1.8253787762308897e-12
66.41509433962264,3.0457580667257174e-12
66.56603773584905,4.1398808684661525e-12
66.71698113207547,4.569499853737315e-12
66.86792452830188,4.228667785321231e-12
67.0188679245283,3.6015428710336985e-12
67.16981132075472,3.4297510332040813e-12
67.32075471698113,4.071746521620254e-12
67.47169811320754,5.038242707357148e-12
67.62264150943396,5.143821411683867e-12
67.77358490566037,3.2984892426858493e-12
67.9245283018868,-5.537899069998097e-13
68.0754716981132,-5.062059798197043e-12
68.22641509433961,-8.070967269416375e-12
68.37735849056604,-7.936436255578616e-12
68.52830188679245,-4.710971748536744e-12
68.67924528301887,-3.2239633381293095e-13
68.83018867924528,2.5156424406645456e-12
68.98113207547169,2.0384029853653675e-12
69.13207547169812,-1.3445663272278416e-12
69.28301886792453,-5.238208350880753e-12
69.43396226415094,-6.8437711834351475e-12
69.58490566037736,-4.921056841845198e-12
69.73584905660377,-7.720383827130896e-13
69.88679245283019,2.516413272813726e-12
70.0377358490566,2.154121586132904e-12
70.18867924528301,-2.3211343500171995e-12
70.33962264150944,-8.482925568708995e-12
70.49056603773585,-1.2401007216860038e-11
70.64150943396226,-1.1129758291430411e-11
70.79245283018868,-4.673703062445343e-12
70.94339622641509,3.8906184793706945e-12
71.09433962264151,1.0249868665481622e-11
71.24528301886792,1.14663393268809e-11
71.39622641509433,7.686419520724289e-12
71.54716981132076,1.885336729098109e-12
71.69811320754717,-2.1077006577550715e-12
71.84905660377358,-1.9665404664062305e-12
72.0,1.8934240868778905e-12
72.15094339622641,6.870608831834859e-12
72.30188679245283,9.998896780653064e-12
72.45283018867924,9.75367114354858e-12
72.60377358490565,6.715974722642273e-12
72.75471698113208,2.842731496383624e-12
72.90566037735849,2.422923347599333e-14
73.0566037735849,-1.0291940774208514e-12
73.20754716981132,-9.122210563635846e-13
73.35849056603773,-7.701204997337343e-13
73.50943396226415,-1.3472159108281852e-12
73.66037735849056,-2.532622784281215e-12
73.81132075471697,-3.6242478329604784e-12
73.9622641509434,-3.9819885626348265e-12
74.11320754716981,-3.51867078120321e-12
74.26415094339622,-2.691618856125771e-12
74.41509433962264,-2.084328404139651e-12
74.56603773584905,-1.959511897567297e-12
74.71698113207547,-2.1257853379833466e-12
74.86792452830188,-2.1698522774940786e-12
75.0188679245283,-1.82068686042055e-12
75.16981132075472,-1.1472663989125687e-12
75.32075471698113,-4.637433367047681e-13
75.47169811320754,-5.908357465333675e-14
75.62264150943396,1.460326035663773e-14
75.77358490566037,-5.879836276254092e-14
75.9245283018868,-3.968494271492149e-14
76.0754716981132,1.7399109593496144e-13
76.22641509433961,4.912029574019967e-13
76.37735849056604,7.307432408004841e-13
76.52830188679245,7.772419144340802e-13
76.67924528301886,6.608147322071413e-13
76.83018867924528,5.114356884488025e-13
76.98113207547169,4.4475759147072234e-13
77.13207547169812,4.797643977607906e-13
77.28301886792453,5.461346852990254e-13
77.43396226415094,5.585945113467267e-13
77.58490566037736,4.873060956516606e-13
77.73584905660377,3.7018591276120487e-13
77.88679245283019,2.697443576947151e-13
78.0377358490566,2.2056814022145244e-13
78.18867924528301,2.1113500691716866e-13
78.33962264150944,2.061974000876338e-13
78.49056603773585,1.8143330153111475e-13
78.64150943396226,1.3875831860333747e-13
78.79245283018868,9.497147225282429e-14
78.94339622641509,6.146974798343584e-14
79.09433962264151,3.6209894519870246e-14
79.24528301886792,1.2145166359170215e-14
79.39622641509433,-1.1131206326535887e-14
79.54716981132076,-2.6706518203320637e-14
79.69811320754717,-3.060627398451791e-14
79.84905660377358,-3.007913108452882e-14
80.0,-3.9026632361914823e-14
80.15094339622641,-6.396535832413756e-14
80.30188679245283,-9.506409720512321e-14
80.45283018867924,-1.1285456524327082e-13
80.60377358490565,-1.0572788156170319e-13
80.75471698113208,-8.178472499343805e-14
80.90566037735849,-6.292504598785723e-14
81.0566037735849,-6.563907374024874e-14
81.20754716981132,-8.596370506605563e-14
81.35849056603773,-1.0275333284787419e-13
81.50943396226415,-9.656859336220545e-14
81.66037735849056,-6.693214100385196e-14
81.81132075471697,-3.222498740734041e-14
81.9622641509434,-1.2676502850274615e-14
82.11320754716981,-1.2452791401791485e-14
82.26415094339622,-1.720034449918268e-14
82.41509433962264,-8.516826267808368e-15
82.56603773584905,1.8939078213317835e-14
82.71698113207547,5.3730406471383e-14
82.86792452830188,7.98704404217986e-14
83.0188679245283,9.223200220644455e-14
83.16981132075472,1.0002273512345444e-13
83.32075471698113,1.1569005974747318e-13
83.47169811320754,1.4123577059504394e-13
83.62264150943396,1.6610489998397317e-13
83.77358490566037,1.785760145876123e-13
83.9245283018868,1.7845911914855676e-13
84.0754716981132,1.7739614582086668e-13
84.22641509433961,1.859226244336658e-13
84.37735849056604,2.0066764418593587e-13
84.52830188679245,2.0578252584356847e-13
84.67924528301886,1.8844816625156856e-13
84.83018867924528,1.5318521819577313e-13
84.98113207547169,1.1951831445598646e-13
85.13207547169812,1.0363727712138186e-13
85.28301886792453,1.0154819582659184e-13
85.43396226415094,9.135812526243551e-14
85.58490566037736,5.423797558998673e-14
85.73584905660377,-5.618618401743405e-15
85.88679245283018,-6.244536433238721e-14
86.0377358490566,-9.21431972563373e-14
86.18867924528301,-9.567110024009928e-14
86.33962264150944,-9.91536960578908e-14
86.49056603773585,-1.2904330545878118e-13
86.64150943396226,-1.8567911367380896e-13
86.79245283018868,-2.417222602718006e-13
86.94339622641509,-2.6849240147904793e-13
87.09433962264151,-2.651426804301717e-13
87.24528301886792,-2.611413821236211e-13
87.39622641509433,-2.8790752378094547e-13
87.54716981132076,-3.46843938032644e-13
87.69811320754717,-4.0660141740004383e-13
87.84905660377358,-4.344101279871457e-13
88.0,-4.310106848486432e-13
88.15094339622641,-4.322646508756787e-13
88.30188679245283,-4.72380235422739e-13
88.45283018867924,-5.441961450032333e-13
88.60377358490565,-5.992860191511993e-13
88.75471698113208,-5.931816581772603e-13
88.90566037735849,-5.330066703305347e-13
89.0566037735849,-4.759304482982392e-13
89.20754716981132,-4.71995576127024e-13
89.35849056603773,-5.03934623833071e-13
89.50943396226415,-4.889660061653672e-13
89.66037735849056,-3.5270744197859666e-13
89.81132075471697,-1.1019678864691525e-13
89.9622641509434,1.3075598100873498e-13
90.11320754716981,2.62833540250436e-13
90.26415094339622,2.9036468484331036e-13
90.41509433962264,3.4584560084206554e-13
90.56603773584905,5.755896769580055e-13
90.71698113207547,9.859386295856833e-13
90.86792452830188,1.3994336306037432e-12
91.0188679245283,1.587407491905341e-12
91.16981132075472,1.4802597138380444e-12
91.32075471698113,1.260307921695155e-12
91.47169811320754,1.2226819490562716e-12
91.62264150943396,1.498177317176493e-12
91.77358490566037,1.884989611337398e-12
91.9245283018868,1.97444506570396e-12
92.0754716981132,1.5030963429007816e-12
92.22641509433961,6.327152370245345e-13
92.37735849056604,-1.2328053509887928e-13
92.52830188679245,-3.1933663216437603e-13
92.67924528301886,-5.657700835500882e-15
92.83018867924528,2.3810507376116245e-13
92.98113207547169,-2.3670360808528805e-13
93.13207547169812,-1.5377578147268654e-12
93.28301886792453,-3.0120836562082263e-12
93.43396226415094,-3.6851522631537045e-12
93.58490566037736,-3.068717894319448e-12
93.73584905660377,-1.6674981863648033e-12
93.88679245283018,-6.803370290153031e-13
94.0377358490566,-1.0290190609900663e-12
94.18867924528301,-2.456933079209308e-12
94.33962264150944,-3.486328068340088e-12
94.49056603773585,-2.4024197163540457e-12
94.64150943396226,1.3982158170285797e-12
94.79245283018868,6.723142778371021e-12
94.94339622641509,1.115415044045787e-11
95.0943396226415,1.2527997931897776e-11
95.24528301886792,1.028115158361383e-11
95.39622641509433,5.706184718091646e-12
95.54716981132076,9.899635625079263e-13
95.69811320754717,-2.2014308410166957e-12
95.84905660377358,-3.5640079879846175e-12
96.0,-3.940502580151532e-12
96.15094339622641,-4.424818826530976e-12
96.30188679245282,-5.611554595894176e-12
96.45283018867924,-7.51705997988742e-12
96.60377358490565,-9.982330529278793e-12
96.75471698113208,-1.2922553697425156e-11
96.90566037735849,-1.603220268099423e-11
97.0566037735849,-1.8249042803830827e-11
97.20754716981132,-1.77324226408199e-11
97.35849056603773,-1.2806727051083749e-11
97.50943396226415,-3.429928214073584e-12
97.66037735849056,7.96457764543993e-12
97.81132075471697,1.721817245918722e-11
97.9622641509434,2.0658463784157318e-11
98.11320754716981,1.7427778098340118e-11
98.26415094339622,1.0254418199289285e-11
98.41509433962264,3.929460055877655e-12
98.56603773584905,2.3510003219781975e-12
98.71698113207547,6.081524952301831e-12
98.86792452830188,1.2083893540135277e-11
99.0188679245283,1.5813776478791145e-11
99.16981132075472,1.421920200220846e-11
99.32075471698113,7.610359841817852e-12
99.47169811320754,-7.80487911619703e-13
99.62264150943396,-7.086505449558899e-12
99.77358490566037,-9.253883932856175e-12
99.9245283018868,-7.998504635264796e-12
100.0754716981132,-5.803886146855989e-12
100.22641509433961,-4.893850294644232e-12
100.37735849056604,-5.719999452134022e-12
100.52830188679245,-6.9595241908745825e-12
100.67924528301886,-6.824570827783823e-12
100.83018867924528,-4.561453102339184e-12
100.98113207547169,-1.0036670494217699e-12
101.13207547169812,2.1423164691935092e-12
101.28301886792453,3.626231112398586e-12
101.43396226415094,3.539018152726504e-12
101.58490566037736,3.105847649645092e-12
101.73584905660377,3.6066485896988696e-12
101.88679245283018,5.298092022278595e-12
102.0377358490566,7.1786051189809975e-12
102.18867924528301,7.769308736093935e-12
102.33962264150944,6.294385311630023e-12
102.49056603773585,3.3290217647468004e-12
102.64150943396226,3.827769686532408e-13
102.79245283018868,-1.2892945282069587e-12
102.94339622641509,-1.7251620303881677e-12
103.0943396226415,-2.284438489301393e-12
103.24528301886792,-4.55998230486546e-12
103.39622641509433,-8.966983858609082e-12
103.54716981132076,-1.4149729661496468e-11
103.69811320754717,-1.780078736707942e-11
103.84905660377358,-1.839055612392597e-11
104.0,-1.6480749626078782e-11
104.15094339622641,-1.4451097942076847e-11
104.30188679245282,-1.461100047826961e-11
104.45283018867924,-1.7004538320204244e-11
104.60377358490565,-1.8690106462297456e-11
104.75471698113208,-1.5379429408925776e-11
104.90566037735849,-4.57995904972052e-12
105.0566037735849,1.193526768032647e-11
105.20754716981132,2.831722970787032e-11
105.35849056603773,3.774627079767396e-11
105.50943396226414,3.659421253814599e-11
105.66037735849056,2.684325930308743e-11
105.81132075471697,1.498857822184842e-11
